x,crit(x)
-0.9699999999999864,9.286052631578897
-0.9599999999999864,9.248721804511234
-0.9499999999999864,9.211466165413484
-0.9399999999999864,9.174285714285674
-0.9299999999999864,9.137180451127776
-0.9199999999999864,9.10015037593979
-0.9099999999999864,9.063195488721746
-0.8999999999999864,9.026315789473642
-0.8899999999999864,8.989511278195437
-0.8799999999999863,8.952781954887172
-0.8699999999999863,8.91612781954882
-0.8599999999999863,8.879548872180393
-0.8499999999999863,8.843045112781923
-0.8399999999999863,8.806616541353335
-0.8299999999999863,8.77026315789469
-0.8199999999999863,8.733984962405955
-0.8099999999999863,8.697781954887162
-0.7999999999999863,8.661654135338296
-0.7899999999999863,8.625601503759356
-0.7799999999999863,8.589624060150328
-0.7699999999999863,8.553721804511227
-0.7599999999999862,8.517894736842052
-0.7499999999999862,8.482142857142804
-0.7399999999999862,8.446466165413483
-0.7299999999999862,8.410864661654088
-0.7199999999999862,8.37533834586462
-0.7099999999999862,8.339887218045064
-0.6999999999999862,8.304511278195449
-0.6899999999999862,8.269210526315746
-0.6799999999999862,8.233984962405955
-0.6699999999999862,8.198834586466106
-0.6599999999999862,8.163759398496197
-0.6499999999999861,8.128759398496186
-0.6399999999999861,8.093834586466116
-0.6299999999999861,8.058984962405972
-0.6199999999999861,8.024210526315741
-0.6099999999999861,7.989511278195437
-0.5999999999999861,7.954887218045073
-0.5899999999999861,7.920338345864607
-0.5799999999999861,7.885864661654082
-0.5699999999999861,7.851466165413498
-0.5599999999999861,7.817142857142812
-0.5499999999999861,7.782894736842053
-0.539999999999986,7.748721804511234
-0.529999999999986,7.714624060150328
-0.519999999999986,7.680601503759348
-0.509999999999986,7.646654135338295
-0.499999999999986,7.6127819548871685
-0.489999999999986,7.578984962405968
-0.479999999999986,7.545263157894695
-0.469999999999986,7.511616541353348
-0.459999999999986,7.478045112781913
-0.44999999999998597,7.444548872180391
-0.43999999999998596,7.411127819548824
-0.42999999999998595,7.377781954887169
-0.41999999999998594,7.344511278195441
-0.40999999999998593,7.311315789473653
-0.3999999999999859,7.2781954887217495
-0.3899999999999859,7.245150375939815
-0.3799999999999859,7.2121804511277645
-0.3699999999999859,7.179285714285669
-0.3599999999999859,7.146466165413486
-0.3499999999999859,7.113721804511229
-0.33999999999998587,7.081052631578899
-0.32999999999998586,7.048458646616496
-0.31999999999998585,7.015939849624019
-0.30999999999998584,6.983496240601454
-0.29999999999998583,6.95112781954883
-0.2899999999999858,6.918834586466119
-0.2799999999999858,6.886616541353334
-0.2699999999999858,6.854473684210475
-0.2599999999999858,6.822406015037544
-0.2499999999999858,6.790413533834538
-0.23999999999998578,6.758496240601474
-0.22999999999998577,6.726654135338308
-0.21999999999998576,6.694887218045054
-0.20999999999998575,6.663195488721769
-0.19999999999998574,6.631578947368368
-0.18999999999998574,6.600037593984908
-0.17999999999998573,6.568571428571374
-0.16999999999998572,6.537180451127782
-0.1599999999999857,6.505864661654087
-0.1499999999999857,6.474624060150333
-0.1399999999999857,6.443458646616492
-0.12999999999998568,6.412368421052591
-0.11999999999998569,6.3813533834586025
-0.10999999999998569,6.350413533834555
-0.0999999999999857,6.319548872180405
-0.0899999999999857,6.288759398496197
-0.07999999999998571,6.2580451127819146
-0.06999999999998571,6.227406015037545
-0.05999999999998571,6.196842105263116
-0.04999999999998571,6.166353383458599
-0.03999999999998571,6.135939849624023
-0.029999999999985705,6.105601503759345
-0.019999999999985703,6.075338345864623
-0.009999999999985703,6.045150375939798
1.4297590889000844E-14,6.015037593984914
0.010000000000014298,5.984999999999971
0.020000000000014298,5.955037593984926
0.0300000000000143,5.925150375939822
0.0400000000000143,5.89533834586463
0.050000000000014304,5.8656015037593505
0.060000000000014306,5.835939849624012
0.0700000000000143,5.806353383458614
0.0800000000000143,5.776842105263114
0.09000000000001429,5.747406015037555
0.10000000000001429,5.7180451127819225
0.11000000000001428,5.688759398496202
0.12000000000001428,5.659548872180423
0.13000000000001427,5.630413533834556
0.14000000000001428,5.601353383458601
0.1500000000000143,5.5723684210525875
0.1600000000000143,5.543458646616514
0.1700000000000143,5.514624060150325
0.18000000000001432,5.485864661654091
0.19000000000001432,5.457180451127783
0.20000000000001433,5.428571428571388
0.21000000000001434,5.400037593984919
0.22000000000001435,5.371578947368377
0.23000000000001436,5.343195488721761
0.24000000000001437,5.314887218045058
0.2500000000000144,5.28665413533831
0.2600000000000144,5.258496240601474
0.2700000000000144,5.23041353383455
0.2800000000000144,5.2024060150375675
0.2900000000000144,5.174473684210497
0.3000000000000144,5.146616541353339
0.31000000000001443,5.118834586466136
0.32000000000001444,5.091127819548831
0.33000000000001445,5.063496240601452
0.34000000000001446,5.035939849624029
0.35000000000001447,5.0084586466165035
0.3600000000000145,4.981052631578905
0.3700000000000145,4.953721804511247
0.3800000000000145,4.926466165413487
0.3900000000000145,4.899285714285682
0.4000000000000145,4.8721804511277895
0.4100000000000145,4.845150375939809
0.42000000000001453,4.818195488721756
0.43000000000001454,4.791315789473643
0.44000000000001455,4.764511278195457
0.45000000000001456,4.737781954887183
0.46000000000001456,4.7111278195488495
0.4700000000000146,4.6845488721804145
0.4800000000000146,4.65804511278192
0.4900000000000146,4.6316165413533525
0.5000000000000145,4.605263157894697
0.5100000000000146,4.578984962405983
0.5200000000000146,4.55278195488718
0.5300000000000146,4.526654135338319
0.5400000000000146,4.500601503759356
0.5500000000000146,4.474624060150333
0.5600000000000146,4.448721804511237
0.5700000000000146,4.422894736842068
0.5800000000000146,4.397142857142825
0.5900000000000146,4.371466165413494
0.6000000000000146,4.34586466165409
0.6100000000000146,4.320338345864613
0.6200000000000147,4.294887218045076
0.6300000000000147,4.269511278195452
0.6400000000000147,4.24421052631574
0.6500000000000147,4.218984962405983
0.6600000000000147,4.193834586466124
0.6700000000000147,4.168759398496221
0.6800000000000147,4.143759398496215
0.6900000000000147,4.1188345864661216
0.7000000000000147,4.093984962405969
0.7100000000000147,4.069210526315757
0.7200000000000147,4.044511278195458
0.7300000000000147,4.019887218045071
0.7400000000000148,3.9953383458646243
0.7500000000000148,3.9708646616540904
0.7600000000000148,3.9464661654135114
0.7700000000000148,3.9221428571428163
0.7800000000000148,3.897894736842062
0.7900000000000148,3.8737218045112343
0.8000000000000148,3.849624060150333
0.8100000000000148,3.8256015037593585
0.8200000000000148,3.8016541353383104
0.8300000000000148,3.777781954887189
0.8400000000000148,3.75398496240598
0.8500000000000149,3.730263157894697
0.8600000000000149,3.7066165413533554
0.8700000000000149,3.683045112781926
0.8800000000000149,3.659548872180409
0.8900000000000149,3.6361278195488467
0.9000000000000149,3.6127819548871827
0.9100000000000149,3.5895112781954452
0.9200000000000149,3.5663157894736486
0.9300000000000149,3.5431954887217643
0.9400000000000149,3.5201503759398065
0.9500000000000149,3.4971804511277895
0.960000000000015,3.4742857142856707
0.970000000000015,3.4514661654134926
0.980000000000015,3.4287218045112553
0.990000000000015,3.406052631578916
1.0000000000000149,3.3834586466165035
1.0100000000000149,3.3609398496240175
1.020000000000015,3.338496240601472
1.030000000000015,3.3161278195488393
1.040000000000015,3.293834586466133
1.050000000000015,3.271616541353353
1.060000000000015,3.2494736842104857
1.070000000000015,3.227406015037573
1.080000000000015,3.2054135338345446
1.090000000000015,3.183496240601457
1.100000000000015,3.16165413533831
1.110000000000015,3.139887218045075
1.120000000000015,3.1181954887217813
1.130000000000015,3.0965789473684
1.140000000000015,3.0750375939849306
1.150000000000015,3.053571428571388
1.160000000000015,3.032180451127786
1.170000000000015,3.010864661654111
1.180000000000015,2.989624060150348
1.190000000000015,2.9684586466165257
1.200000000000015,2.9473684210526017
1.210000000000015,2.9263533834586184
1.220000000000015,2.9054135338345617
1.230000000000015,2.8845488721804173
1.240000000000015,2.8637593984961995
1.250000000000015,2.8430451127819225
1.260000000000015,2.822406015037572
1.2700000000000151,2.801842105263134
1.2800000000000151,2.7813533834586224
1.2900000000000151,2.760939849624023
1.3000000000000151,2.7406015037593647
1.3100000000000152,2.720338345864633
1.3200000000000152,2.7001503759398275
1.3300000000000152,2.6800375939849346
1.3400000000000152,2.659999999999968
1.3500000000000152,2.6400375939849283
1.3600000000000152,2.620150375939815
1.3700000000000152,2.6003383458646425
1.3800000000000152,2.5806015037593824
1.3900000000000152,2.5609398496240345
1.4000000000000152,2.5413533834586275
1.4100000000000152,2.521842105263133
1.4200000000000153,2.5024060150375504
1.4300000000000153,2.483045112781909
1.4400000000000153,2.463759398496208
1.4500000000000153,2.4445488721804196
1.4600000000000153,2.425413533834572
1.4700000000000153,2.4063533834586224
1.4800000000000153,2.3873684210526136
1.4900000000000153,2.368458646616503
1.5000000000000153,2.3496240601503615
1.5100000000000153,2.330864661654104
1.5200000000000153,2.3121804511277873
1.5300000000000153,2.2935714285714113
1.5400000000000154,2.2750375939849334
1.5500000000000154,2.2565789473683964
1.5600000000000154,2.238195488721786
1.5700000000000154,2.2198872180450877
1.5800000000000154,2.201654135338302
1.5900000000000154,2.1834962406014853
1.6000000000000154,2.165413533834567
1.6100000000000154,2.1474060150375607
1.6200000000000154,2.1294736842105095
1.6300000000000154,2.1116165413533423
1.6400000000000154,2.09383458646613
1.6500000000000155,2.0761278195488586
1.6600000000000155,2.0584962406014853
1.6700000000000155,2.0409398496240243
1.6800000000000155,2.0234586466165325
1.6900000000000155,2.0060526315789247
1.7000000000000155,1.9887218045112576
1.7100000000000155,1.9714661654135028
1.7200000000000155,1.9542857142856889
1.7300000000000155,1.9371804511277873
1.7400000000000155,1.9201503759398264
1.7500000000000155,1.903195488721778
1.7600000000000156,1.8863157894736418
1.7700000000000156,1.8695112781954748
1.7800000000000156,1.8527819548871918
1.7900000000000156,1.8361278195488495
1.8000000000000156,1.8195488721804338
1.8100000000000156,1.8030451127819305
1.8200000000000156,1.7866165413533537
1.8300000000000156,1.7702631578947177
1.8400000000000156,1.753984962405994
1.8500000000000156,1.7377819548871827
1.8600000000000156,1.7216541353383263
1.8700000000000156,1.7056015037593681
1.8800000000000157,1.689624060150365
1.8900000000000157,1.6737218045112598
1.9000000000000157,1.6578947368420671
1.9100000000000157,1.6421428571428436
1.9200000000000157,1.626466165413504
1.9300000000000157,1.6108646616541051
1.9400000000000157,1.5953383458646329
1.9500000000000157,1.5798872180451013
1.9600000000000157,1.564511278195468
1.9700000000000157,1.5492105263157754
1.9800000000000157,1.5339849624059951
1.9900000000000158,1.5188345864661557
2.0000000000000155,1.5037593984962285
2.0100000000000153,1.4887593984962137
2.020000000000015,1.4738345864661397
2.030000000000015,1.458984962405978
2.0400000000000147,1.4442105263157856
2.0500000000000145,1.429511278195477
2.0600000000000143,1.4148872180450809
2.070000000000014,1.4003383458646397
2.080000000000014,1.3858646616541108
2.0900000000000136,1.3714661654135085
2.1000000000000134,1.357142857142847
2.110000000000013,1.3428947368420836
2.120000000000013,1.328721804511261
2.1300000000000128,1.314624060150365
2.1400000000000126,1.3006015037593812
2.1500000000000123,1.2866541353383383
2.160000000000012,1.2727819548872077
2.170000000000012,1.2589849624059894
2.1800000000000117,1.245263157894712
2.1900000000000115,1.2316165413533753
2.2000000000000113,1.218045112781951
2.210000000000011,1.204548872180439
2.220000000000011,1.1911278195488535
2.2300000000000106,1.1777819548871804
2.2400000000000104,1.1645112781954623
2.25000000000001,1.151315789473685
2.26000000000001,1.1381954887217915
2.27000000000001,1.125150375939839
2.2800000000000096,1.1121804511277986
2.2900000000000094,1.099285714285685
2.300000000000009,1.0864661654135404
2.310000000000009,1.0737218045112655
2.3200000000000087,1.0610526315789315
2.3300000000000085,1.048458646616524
2.3400000000000083,1.035939849624043
2.350000000000008,1.0234962406015171
2.360000000000008,1.0111278195488609
2.3700000000000077,0.9988345864661454
2.3800000000000074,0.9866165413533707
2.3900000000000072,0.9744736842105084
2.400000000000007,0.9624060150375726
2.410000000000007,0.9504135338345918
2.4200000000000066,0.9384962406015092
2.4300000000000064,0.9266541353383388
2.440000000000006,0.9148872180451093
2.450000000000006,0.9031954887217921
2.4600000000000057,0.8915789473684299
2.4700000000000055,0.8800375939849658
2.4800000000000053,0.8685714285714283
2.490000000000005,0.8571804511278032
2.500000000000005,0.8458646616541188
2.5100000000000047,0.8346240601503467
2.5200000000000045,0.8234586466165439
2.5300000000000042,0.812368421052625
2.540000000000004,0.8013533834586468
2.550000000000004,0.790413533834581
2.5600000000000036,0.7795488721804276
2.5700000000000034,0.7687593984962433
2.580000000000003,0.7580451127819572
2.590000000000003,0.7474060150375976
2.6000000000000028,0.7368421052631504
2.6100000000000025,0.7263533834586298
2.6200000000000023,0.7159398496240499
2.630000000000002,0.7056015037594108
2.640000000000002,0.6953383458646698
2.6500000000000017,0.6851503759398412
2.6600000000000015,0.6750375939849533
2.6700000000000013,0.664999999999992
2.680000000000001,0.6550375939849715
2.690000000000001,0.6451503759398491
2.7000000000000006,0.6353383458646675
2.7100000000000004,0.6256015037593983
2.72,0.6159398496240414
2.73,0.6063533834586536
2.7399999999999998,0.5968421052631783
2.7499999999999996,0.5874060150375868
2.7599999999999993,0.5780451127819646
2.769999999999999,0.5687593984962263
2.779999999999999,0.5595488721804287
2.7899999999999987,0.5504135338346003
2.7999999999999985,0.5413533834586559
2.8099999999999983,0.532368421052638
2.819999999999998,0.5234586466165325
2.829999999999998,0.5146240601503678
2.8399999999999976,0.5058646616541438
2.8499999999999974,0.49718045112783216
2.859999999999997,0.4885714285714329
2.869999999999997,0.48003759398496015
2.879999999999997,0.4715789473684282
2.8899999999999966,0.4631954887218086
2.8999999999999964,0.45488721804512977
2.909999999999996,0.4466541353383633
2.919999999999996,0.43849624060150916
2.9299999999999957,0.4304135338345958
2.9399999999999955,0.4224060150375806
2.9499999999999953,0.41447368421054875
2.959999999999995,0.40661654135340086
2.969999999999995,0.39883458646617953
2.9799999999999947,0.39112781954887055
2.9899999999999944,0.38349624060150234
2.9999999999999942,0.3759398496240465
3.009999999999994,0.3684586466165598
3.019999999999994,0.3610526315789713
3.0299999999999936,0.35372180451126667
3.0399999999999934,0.34646616541353126
3.049999999999993,0.3392857142857082
3.059999999999993,0.3321804511278401
3.0699999999999927,0.32515037593985596
3.0799999999999925,0.3181954887218126
3.0899999999999923,0.31131578947368155
3.099999999999992,0.3045112781954913
3.109999999999992,0.2977819548872134
3.1199999999999917,0.29112781954889044
3.1299999999999915,0.28454887218045144
3.1399999999999912,0.2780451127819532
3.149999999999991,0.27161654135339575
3.159999999999991,0.2652631578947364
3.1699999999999906,0.2589849624060321
3.1799999999999904,0.2527819548872259
3.18999999999999,0.24665413533836045
3.19999999999999,0.24060150375940736
3.2099999999999898,0.23462406015036663
3.2199999999999895,0.2287218045112951
3.2299999999999893,0.2228947368421217
3.239999999999989,0.21714285714287485
3.249999999999989,0.21146616541354035
3.2599999999999887,0.20586466165413242
3.2699999999999885,0.20033834586465105
3.2799999999999883,0.19488721804513887
3.289999999999988,0.1895112781954964
3.299999999999988,0.1842105263157947
3.3099999999999876,0.17898496240601958
3.3199999999999874,0.1738345864661568
3.329999999999987,0.1687593984962632
3.339999999999987,0.16375939849625354
3.3499999999999868,0.15883458646617044
3.3599999999999866,0.1539849624060139
3.3699999999999863,0.1492105263157839
3.379999999999986,0.14451127819548049
3.389999999999986,0.13988721804513204
3.3999999999999857,0.13533834586466753
3.4099999999999855,0.1308646616541438
3.4199999999999853,0.1264661654135324
3.429999999999985,0.12214285714284756
3.439999999999985,0.11789473684211771
3.4499999999999846,0.113721804511286
3.4599999999999844,0.10962406015038084
3.469999999999984,0.10560150375938804
3.479999999999984,0.101654135338336
3.489999999999984,0.09778195488721053
3.4999999999999836,0.09398496240602583
3.5099999999999834,0.09026315789473927
3.519999999999983,0.08661654135339347
3.529999999999983,0.08304511278196003
3.5399999999999827,0.07954887218045315
3.5499999999999825,0.07612781954888703
3.5599999999999823,0.07278195488723327
3.569999999999982,0.06951127819549185
3.579999999999982,0.06631578947369121
3.5899999999999817,0.06319548872180292
3.5999999999999814,0.060150375939869605
3.6099999999999812,0.05718045112783443
3.619999999999981,0.05428571428572582
3.629999999999981,0.05146616541354376
3.6399999999999806,0.04872180451127406
3.6499999999999804,0.046052631578945125
3.65999999999998,0.04345864661657117
3.66999999999998,0.04093984962406694
3.6799999999999797,0.038496240601517684
3.6899999999999795,0.03612781954888078
3.6999999999999793,0.033834586466170435
3.709999999999979,0.03161654135340086
3.719999999999979,0.029473684210543638
3.7299999999999787,0.027406015037598763
3.7399999999999785,0.02541353383459466
3.7499999999999782,0.023496240601502905
3.759999999999978,0.02165413533833771
3.769999999999978,0.019887218045127497
3.7799999999999776,0.018195488721815423
3.7899999999999774,0.016578947368429908
3.799999999999977,0.015037593984956743
3.809999999999977,0.013571428571424349
3.8199999999999767,0.012180451127832725
3.8299999999999765,0.010864661654153451
3.8399999999999763,0.009624060150386526
3.849999999999976,0.00845864661653195
3.859999999999976,0.007368421052632357
3.8699999999999757,0.006353383458630901
3.8799999999999755,0.005413533834598638
3.8899999999999753,0.004548872180464514
3.899999999999975,0.0037593984962427385
3.909999999999975,0.003045112781961734
3.9199999999999746,0.002406015037578868
3.9299999999999744,0.0018421052631794055
3.939999999999974,0.0013533834586496596
3.949999999999974,9.398496240606846E-4
3.9599999999999738,6.015037593982697E-4
3.9699999999999736,3.3834586464820404E-4
3.9799999999999733,1.50375939867331E-4
3.989999999999973,3.759398497038546E-5
3.999999999999973,0.0
4.009999999999973,0.0
4.019999999999973,0.0
4.029999999999973,0.0
4.0399999999999725,0.0
4.049999999999972,0.0
4.059999999999972,0.0
4.069999999999972,0.0
4.079999999999972,0.0
4.089999999999971,0.0
4.099999999999971,0.0
4.109999999999971,0.0
4.119999999999971,0.0
4.129999999999971,0.0
4.13999999999997,0.0
4.14999999999997,0.0
4.15999999999997,0.0
4.16999999999997,0.0
4.1799999999999695,0.0
4.189999999999969,0.0
4.199999999999969,0.0
4.209999999999969,0.0
4.219999999999969,0.0
4.2299999999999685,0.0
4.239999999999968,0.0
4.249999999999968,0.0
4.259999999999968,0.0
4.269999999999968,0.0
4.279999999999967,0.0
4.289999999999967,0.0
4.299999999999967,0.0
4.309999999999967,0.0
4.3199999999999665,0.0
4.329999999999966,0.0
4.339999999999966,0.0
4.349999999999966,0.0
4.359999999999966,0.0
4.3699999999999655,0.0
4.379999999999965,0.0
4.389999999999965,0.0
4.399999999999965,0.0
4.409999999999965,0.0
4.419999999999964,0.0
4.429999999999964,0.0
4.439999999999964,0.0
4.449999999999964,0.0
4.4599999999999635,0.0
4.469999999999963,0.0
4.479999999999963,0.0
4.489999999999963,0.0
4.499999999999963,0.0
4.5099999999999625,0.0
4.519999999999962,0.0
4.529999999999962,0.0
4.539999999999962,0.0
4.549999999999962,0.0
4.559999999999961,0.0
4.569999999999961,0.0
4.579999999999961,0.0
4.589999999999961,0.0
4.599999999999961,0.0
4.60999999999996,0.0
4.61999999999996,0.0
4.62999999999996,0.0
4.63999999999996,0.0
4.6499999999999595,0.0
4.659999999999959,0.0
4.669999999999959,0.0
4.679999999999959,0.0
4.689999999999959,0.0
4.699999999999958,0.0
4.709999999999958,0.0
4.719999999999958,0.0
4.729999999999958,0.0
4.739999999999958,0.0
4.749999999999957,0.0
4.759999999999957,0.0
4.769999999999957,0.0
4.779999999999957,0.0
4.7899999999999565,0.0
4.799999999999956,0.0
4.809999999999956,0.0
4.819999999999956,0.0
4.829999999999956,0.0
4.8399999999999554,0.0
4.849999999999955,0.0
4.859999999999955,0.0
4.869999999999955,0.0
4.879999999999955,0.0
4.889999999999954,0.0
4.899999999999954,0.0
4.909999999999954,0.0
4.919999999999954,0.0
4.9299999999999535,0.0
4.939999999999953,0.0
4.949999999999953,0.0
4.959999999999953,0.0
4.969999999999953,0.0
4.9799999999999525,0.0
4.989999999999952,0.0
4.999999999999952,0.0
5.009999999999952,1.9999999999953388E-4
5.019999999999952,8.00000000005241E-4
5.029999999999951,0.001799999999995805
5.039999999999951,0.0031999999999854367
5.049999999999951,0.004999999999988347
5.059999999999951,0.007199999999997431
5.0699999999999505,0.009799999999984266
5.07999999999995,0.012799999999977274
5.08999999999995,0.01619999999998356
5.09999999999995,0.019999999999988916
5.10999999999995,0.024199999999979127
5.1199999999999495,0.028799999999968406
5.129999999999949,0.033799999999970964
5.139999999999949,0.039199999999979696
5.149999999999949,0.04499999999996618
5.159999999999949,0.05119999999995173
5.169999999999948,0.05779999999995766
5.179999999999948,0.06479999999996977
5.189999999999948,0.07219999999995963
5.199999999999948,0.07999999999994856
5.209999999999948,0.08819999999995787
5.219999999999947,0.09679999999995914
5.229999999999947,0.10579999999995948
5.239999999999947,0.11519999999994468
5.249999999999947,0.12499999999994316
5.2599999999999465,0.1351999999999549
5.269999999999946,0.14579999999994442
5.279999999999946,0.156799999999933
5.289999999999946,0.16819999999994195
5.299999999999946,0.17999999999994287
5.309999999999945,0.19219999999993576
5.319999999999945,0.2047999999999206
5.329999999999945,0.21779999999992583
5.339999999999945,0.23119999999993013
5.349999999999945,0.24499999999991928
5.359999999999944,0.2591999999999146
5.369999999999944,0.2737999999999232
5.379999999999944,0.2887999999999238
5.389999999999944,0.3041999999999092
5.3999999999999435,0.3199999999999079
5.409999999999943,0.3361999999999057
5.419999999999943,0.35279999999990963
5.429999999999943,0.36979999999989843
5.439999999999943,0.3871999999998934
5.4499999999999424,0.40499999999988745
5.459999999999942,0.4231999999999019
5.469999999999942,0.44179999999989406
5.479999999999942,0.4607999999998782
5.489999999999942,0.4801999999998827
5.499999999999941,0.4999999999998863
5.509999999999941,0.5201999999998819
5.519999999999941,0.5407999999998694
5.529999999999941,0.5617999999998773
5.5399999999999405,0.5831999999998772
5.54999999999994,0.604999999999869
5.55999999999994,0.6271999999998599
5.56999999999994,0.649799999999864
5.57999999999994,0.6727999999998673
5.5899999999999395,0.6961999999998554
5.599999999999939,0.7199999999998496
5.609999999999939,0.7441999999998501
5.619999999999939,0.7687999999998567
5.629999999999939,0.7937999999998482
5.639999999999938,0.8191999999998387
5.649999999999938,0.8449999999998425
5.659999999999938,0.8711999999998454
5.669999999999938,0.8977999999998332
5.6799999999999375,0.92479999999982
5.689999999999937,0.9521999999998272
5.699999999999937,0.9799999999998334
5.709999999999937,1.0081999999998175
5.719999999999937,1.0367999999998077
5.7299999999999365,1.0657999999998111
5.739999999999936,1.0951999999998208
5.749999999999936,1.1249999999998082
5.759999999999936,1.1551999999997946
5.769999999999936,1.1857999999998015
5.779999999999935,1.2167999999998074
5.789999999999935,1.2481999999997981
5.799999999999935,1.279999999999788
5.809999999999935,1.312199999999791
5.819999999999935,1.3447999999997933
5.829999999999934,1.3777999999997803
5.839999999999934,1.4111999999997735
5.849999999999934,1.444999999999773
5.859999999999934,1.4791999999997785
5.8699999999999335,1.5137999999997689
5.879999999999933,1.5487999999997584
5.889999999999933,1.5841999999997611
5.899999999999933,1.619999999999763
5.909999999999933,1.6561999999997568
5.919999999999932,1.6927999999997425
5.929999999999932,1.7297999999997486
5.939999999999932,1.7671999999997539
5.949999999999932,1.804999999999744
5.959999999999932,1.843199999999733
5.969999999999931,1.8817999999997355
5.979999999999931,1.920799999999737
5.989999999999931,1.9601999999997233
5.999999999999931,1.9999999999997158
6.0099999999999305,2.0401999999997145
6.01999999999993,2.0807999999997193
6.02999999999993,2.121799999999709
6.03999999999993,2.163199999999705
6.04999999999993,2.2049999999997
6.059999999999929,2.247199999999708
6.069999999999929,2.289799999999701
6.079999999999929,2.3327999999996862
6.089999999999929,2.3761999999996846
6.099999999999929,2.419999999999689
6.109999999999928,2.4641999999996784
6.119999999999928,2.508799999999667
6.129999999999928,2.5537999999996757
6.139999999999928,2.5991999999996764
6.1499999999999275,2.644999999999669
6.159999999999927,2.691199999999654
6.169999999999927,2.737799999999659
6.179999999999927,2.784799999999663
6.189999999999927,2.832199999999652
6.1999999999999265,2.87999999999964
6.209999999999926,2.9281999999996415
6.219999999999926,2.976799999999642
6.229999999999926,3.0257999999996343
6.239999999999926,3.075199999999626
6.249999999999925,3.1249999999996305
6.259999999999925,3.1751999999996343
6.269999999999925,3.225799999999623
6.279999999999925,3.2767999999996107
6.2899999999999245,3.3281999999996117
6.299999999999924,3.379999999999619
6.309999999999924,3.432199999999604
6.319999999999924,3.484799999999595
6.329999999999924,3.537799999999592
6.3399999999999235,3.5911999999995956
6.349999999999923,3.644999999999584
6.359999999999923,3.6991999999995784
6.369999999999923,3.753799999999572
6.379999999999923,3.8087999999995787
6.389999999999922,3.8641999999995704
6.399999999999922,3.919999999999561
6.409999999999922,3.976199999999565
6.419999999999922,4.032799999999561
6.429999999999922,4.089799999999556
6.439999999999921,4.147199999999543
6.449999999999921,4.2049999999995435
6.459999999999921,4.263199999999543
6.469999999999921,4.321799999999534
6.4799999999999205,4.380799999999525
6.48999999999992,4.440199999999521
6.49999999999992,4.499999999999531
6.50999999999992,4.560199999999519
6.51999999999992,4.620799999999505
6.529999999999919,4.681799999999505
6.539999999999919,4.743199999999504
6.549999999999919,4.804999999999495
6.559999999999919,4.867199999999485
6.569999999999919,4.929799999999489
6.579999999999918,4.992799999999491
6.589999999999918,5.056199999999478
6.599999999999918,5.1199999999994645
6.609999999999918,5.184199999999471
6.6199999999999175,5.248799999999477
6.629999999999917,5.3137999999994605
6.639999999999917,5.37919999999945
6.649999999999917,5.444999999999453
6.659999999999917,5.511199999999455
6.669999999999916,5.577799999999442
6.679999999999916,5.644799999999428
6.689999999999916,5.712199999999427
6.699999999999916,5.779999999999433
6.709999999999916,5.848199999999423
6.719999999999915,5.916799999999412
6.729999999999915,5.985799999999415
6.739999999999915,6.055199999999417
6.749999999999915,6.124999999999403
6.7599999999999145,6.195199999999396
6.769999999999914,6.265799999999395
6.779999999999914,6.336799999999393
6.789999999999914,6.408199999999383
6.799999999999914,6.479999999999372
6.8099999999999135,6.552199999999374
6.819999999999913,6.624799999999368
6.829999999999913,6.697799999999361
6.839999999999913,6.771199999999354
6.849999999999913,6.844999999999352
6.859999999999912,6.91919999999935
6.869999999999912,6.993799999999339
6.879999999999912,7.068799999999342
6.889999999999912,7.14419999999933
6.8999999999999115,7.219999999999331
6.909999999999911,7.296199999999324
6.919999999999911,7.372799999999316
6.929999999999911,7.449799999999314
6.939999999999911,7.527199999999311
6.9499999999999105,7.6049999999993005
6.95999999999991,7.683199999999296
6.96999999999991,7.76179999999929
6.97999999999991,7.840799999999291
6.98999999999991,7.920199999999284
6.999999999999909,7.999999999999275
7.009999999999909,8.080199999999266
7.019999999999909,8.160799999999263
7.029999999999909,8.241799999999259
7.0399999999999086,8.323199999999254
7.049999999999908,8.404999999999248
7.059999999999908,8.487199999999248
7.069999999999908,8.569799999999233
7.079999999999908,8.652799999999232
7.0899999999999075,8.73619999999923
7.099999999999907,8.819999999999226
7.109999999999907,8.904199999999214
7.119999999999907,8.988799999999209
7.129999999999907,9.07379999999921
7.139999999999906,9.159199999999203
7.149999999999906,9.244999999999195
7.159999999999906,9.331199999999185
7.169999999999906,9.417799999999183
7.179999999999906,9.504799999999179
7.189999999999905,9.592199999999167
7.199999999999905,9.679999999999168
7.209999999999905,9.768199999999162
7.219999999999905,9.856799999999154
7.2299999999999045,9.945799999999146
7.239999999999904,10.035199999999143
7.249999999999904,10.124999999999133
7.259999999999904,10.215199999999129
7.269999999999904,10.305799999999124
7.279999999999903,10.396799999999118
7.289999999999903,10.488199999999111
7.299999999999903,10.57999999999911
7.309999999999903,10.672199999999101
7.319999999999903,10.764799999999099
7.329999999999902,10.857799999999088
7.339999999999902,10.951199999999083
7.349999999999902,11.044999999999078
7.359999999999902,11.139199999999072
7.3699999999999015,11.233799999999064
7.379999999999901,11.328799999999063
7.389999999999901,11.424199999999054
7.399999999999901,11.519999999999051
7.409999999999901,11.61619999999904
7.4199999999999005,11.712799999999035
7.4299999999999,11.80979999999903
7.4399999999999,11.907199999999023
