cycle,nb preys (ref),nb predators (ref),nb preys (target),nb predators (target),parameter α,parameter α action,helped obj,expected variation,obj preys nb criticality,obj predators nb criticality
873,129.34740434593718,74.70794383528646,197.9751228764845,10.507165750907486,0.04,0.0,out_predators_number,-0.12750548214948765,41.67662116558506,65.15279194688837
874,126.21109171002512,74.3765192392079,203.89019142041795,10.614717336577582,0.04,0.0,out_predators_number,-0.12750548214948765,41.67662116558506,65.15279194688837
875,123.19438774436642,74.00101738712162,209.95795452645436,10.736227110010065,0.04,0.0,out_predators_number,-0.12750548214948765,41.67662116558506,65.15279194688837
876,120.29748046057176,73.58388390827967,216.17844563063863,10.87248005378202,0.04,0.0,out_preys_number,-1.4809751945662981,95.88096517006687,62.711403854497654
877,117.52002916174202,73.12759546990229,222.55118802301058,11.024336781915704,0.04,0.0,out_preys_number,-1.4809751945662981,95.88096517006687,62.711403854497654
878,114.86123068098411,72.63464093229906,229.0751270819263,11.192740375327439,0.04,0.0,out_preys_number,-1.4809751945662981,95.88096517006687,62.711403854497654
879,112.31988224978434,72.1075043615424,235.7485554565543,11.37872384335116,0.04,0.0,out_preys_number,-1.4809751945662981,95.88096517006687,62.711403854497654
880,109.89444053286336,71.54864990038084,242.56903059877462,11.583418252886698,0.04,0.0,out_preys_number,-1.4809751945662981,95.88096517006687,62.711403854497654
881,107.58307652114934,70.9605084637478,249.53328402761585,11.808061564259221,0.04,0.0,out_preys_number,-1.4809751945662981,95.88096517006687,62.711403854497654
882,105.38372610849278,70.34546619746922,256.63712170163853,12.05400820833697,0.04,-0.0,out_preys_number,-55.37243042307887,151.25339559314574,58.291457989132255
883,103.29413629085123,69.70585461717116,263.87531488147636,12.322739432177787,0.04,-0.0,out_preys_number,-55.37243042307887,151.25339559314574,58.291457989132255
884,101.31190701979894,69.04394232837807,271.2414808913198,12.615874429643771,0.04,-0.0,out_preys_number,-55.37243042307887,151.25339559314574,58.291457989132255
885,99.43452881676102,68.3619282177336,278.7279532410621,12.935182258023135,0.04,-0.0,out_preys_number,-55.37243042307887,151.25339559314574,58.291457989132255
886,97.65941631208139,67.66193599851663,286.32564065829206,13.282594520493191,0.04,-0.0,out_preys_number,-55.37243042307887,151.25339559314574,58.291457989132255
887,95.98393791582996,66.94600999048974,294.0238747113653,13.66021876574963,0.04,-0.0,out_preys_number,-55.37243042307887,151.25339559314574,58.291457989132255
888,94.40544185711583,66.21611201398335,301.8102458936073,14.070352518525182,0.04,0.0,out_preys_number,-56.15140844334576,207.4048040364915,52.145759495458165
889,92.92127884755928,65.47411928038481,309.6704282989238,14.515497805913112,0.04,0.0,out_preys_number,-56.15140844334576,207.4048040364915,52.145759495458165
890,91.52882163432707,64.72182316534104,317.5879933680194,14.998375981951568,0.04,0.0,out_preys_number,-56.15140844334576,207.4048040364915,52.145759495458165
891,90.22548171047382,63.96092875651715,325.544213642127,15.521942574031774,0.04,0.0,out_preys_number,-56.15140844334576,207.4048040364915,52.145759495458165
892,89.008723446779,63.19305507427809,333.51785805052054,16.089401776295784,0.04,0.0,out_preys_number,-56.15140844334576,207.4048040364915,52.145759495458165
893,87.87607590119833,62.41973587081987,341.48498100437223,16.704220094011202,0.04,0.0,out_preys_number,-56.15140844334576,207.4048040364915,52.145759495458165
894,86.82514255061005,61.642420920795665,349.4187084998217,17.370138495641356,0.04,-0.0,out_preys_number,-55.18876191272017,262.59356594921167,44.27228242515431
895,85.85360917574245,60.86247772411264,357.289025574834,18.09118225289628,0.04,-0.0,out_preys_number,-55.18876191272017,262.59356594921167,44.27228242515431
896,84.9592501148257,60.08119354914349,365.06257084316746,18.871667441035026,0.04,-0.0,out_preys_number,-55.18876191272017,262.59356594921167,44.27228242515431
897,84.13993308531147,59.29977775195371,372.7024454651379,19.71620283093683,0.04,-0.0,out_preys_number,-55.18876191272017,262.59356594921167,44.27228242515431
898,83.39362275646818,58.519364314187875,380.1680458194656,20.6296856319176,0.04,-0.0,out_preys_number,-55.18876191272017,262.59356594921167,44.27228242515431
899,82.71838323922539,57.7410145489121,387.4149313076913,21.61728924411926,0.04,-0.0,out_preys_number,-55.18876191272017,262.59356594921167,44.27228242515431
900,82.11237964361402,56.96571992992353,394.3947411216654,22.684440860390737,0.04,0.0,out_preys_number,-49.688795528839705,312.28236147805137,34.28127906953279
901,81.57387883877334,56.194405005787644,401.0551763689818,23.836786435186255,0.04,0.0,out_preys_number,-49.688795528839705,312.28236147805137,34.28127906953279
902,81.10124953593068,55.427930365133506,407.34006656569136,25.08014023584072,0.04,0.0,out_preys_number,-49.688795528839705,312.28236147805137,34.28127906953279
903,80.69296180110992,54.66709562453475,413.18954199203625,26.420415943926052,0.04,0.0,out_preys_number,-49.688795528839705,312.28236147805137,34.28127906953279
904,80.34758609165364,53.91264241463466,418.54033550973685,27.863536128055145,0.04,0.0,out_preys_number,-49.688795528839705,312.28236147805137,34.28127906953279
905,80.06379189896937,53.16525734406145,423.3262388137353,29.41531692515038,0.04,0.0,out_preys_number,-49.688795528839705,312.28236147805137,34.28127906953279
906,79.84034606923163,52.42557492414619,427.4787382972247,31.081325019359905,0.04,-0.0,out_preys_number,-35.35603074994174,347.6383922279931,21.344249904786285
907,79.67611086406114,51.69418044052793,430.9278542166676,32.86670458264305,0.04,-0.0,out_preys_number,-35.35603074994174,347.6383922279931,21.344249904786285
908,79.57004181441663,50.97161276044043,433.6032030574479,34.77597283072619,0.04,-0.0,out_preys_number,-35.35603074994174,347.6383922279931,21.344249904786285
909,79.52118541302468,50.2583670668471,435.4352963076163,36.81278434069406,0.04,-0.0,out_preys_number,-35.35603074994174,347.6383922279931,21.344249904786285
910,79.52867668358387,49.55489751266038,436.3570786968428,38.97966634020812,0.04,-0.0,out_preys_number,-35.35603074994174,347.6383922279931,21.344249904786285
911,79.59173665863678,48.861619790075196,436.3056949798199,41.277729840333606,0.04,-0.0,out_preys_number,-35.35603074994174,347.6383922279931,21.344249904786285
912,79.70966979235948,48.17891361159038,435.2244564960615,43.70636470397508,0.04,0.0,out_preys_number,-7.876394475708935,355.51478670370204,4.472548907615298
913,79.88186132950044,47.50712510061479,433.0649574768241,46.262930384368104,0.04,0.0,out_preys_number,-7.876394475708935,355.51478670370204,4.472548907615298
914,80.10777464724795,46.846569090681314,429.7892675089702,48.94245787759969,0.04,0.0,out_preys_number,-7.876394475708935,355.51478670370204,4.472548907615298
915,80.38694858286397,46.19753133324131,425.3721025903346,51.73738202174777,0.04,0.0,out_preys_number,-7.876394475708935,355.51478670370204,4.472548907615298
916,80.71899475643465,45.560270614810314,419.8028554872118,54.637326130695634,0.04,0.0,out_preys_number,-7.876394475708935,355.51478670370204,4.472548907615298
917,81.103594894998,44.935020784896814,413.0873499281292,57.62896247544677,0.04,0.0,out_preys_number,-7.876394475708935,355.51478670370204,4.472548907615298
918,81.54049816157637,44.321992696689854,405.2491761162754,60.69597171219363,0.04,0.0,out_preys_number,-31.806108749002988,323.70867795469906,16.373979015503778
919,82.02951849021794,43.72137606292416,396.33047042106705,63.81912149623872,0.04,0.0,out_preys_number,-31.806108749002988,323.70867795469906,16.373979015503778
920,82.57053192599294,43.13334122969275,386.3920222498233,66.97647893561428,0.04,0.0,out_preys_number,-31.806108749002988,323.70867795469906,16.373979015503778
921,83.16347396697051,42.5580408712554,375.5126266374486,70.14376330469524,0.04,0.0,out_preys_number,-31.806108749002988,323.70867795469906,16.373979015503778
922,83.8083369034754,41.99561160910199,363.7876503917574,73.29483507409431,0.04,0.0,out_preys_number,-31.806108749002988,323.70867795469906,16.373979015503778
923,84.50516714837197,41.44617555868604,351.3268385777675,76.40230578773475,0.04,0.0,out_preys_number,-31.806108749002988,323.70867795469906,16.373979015503778
924,85.25406255070962,40.90984180735104,338.2514504075232,79.4382419616788,0.04,0.0,out_preys_number,-70.7112900978855,252.99738785681356,38.528400154327755
925,86.05516968377444,40.38670782704191,324.690871562966,82.37492649310992,0.04,0.0,out_preys_number,-70.7112900978855,252.99738785681356,38.528400154327755
926,86.90868109739675,39.876860825427215,310.77889588051534,85.18563446155726,0.04,0.0,out_preys_number,-70.7112900978855,252.99738785681356,38.528400154327755
927,87.81483252325316,39.38037903906553,296.6498967945193,87.8453777199539,0.04,0.0,out_preys_number,-70.7112900978855,252.99738785681356,38.528400154327755
928,88.77390002085102,38.89733297223109,282.4351142237819,90.33157476356179,0.04,0.0,out_preys_number,-70.7112900978855,252.99738785681356,38.528400154327755
929,89.78619705088707,38.42778658497875,268.2592653110458,92.62460878943897,0.04,0.0,out_preys_number,-70.7112900978855,252.99738785681356,38.528400154327755
930,90.85207146170997,37.97179843397456,254.23765060933775,94.70824672540196,0.04,0.0,out_preys_number,-89.6118087091858,163.38557914762777,56.7364482914274
931,91.97190237368567,37.52942276955345,240.4738766870108,96.56990394975287,0.04,0.0,out_preys_number,-89.6118087091858,163.38557914762777,56.7364482914274
932,93.1460969453547,37.10071059238712,227.05825894674368,98.20075187021708,0.04,0.0,out_preys_number,-89.6118087091858,163.38557914762777,56.7364482914274
933,94.37508700437182,36.6857106730603,214.06691209881774,99.59567699253829,0.04,0.0,out_preys_number,-89.6118087091858,163.38557914762777,56.7364482914274
934,95.65932552533374,36.28447053775729,201.56148645461104,100.75310941504128,0.04,0.0,out_preys_number,-89.6118087091858,163.38557914762777,56.7364482914274
935,96.99928293571845,35.897037423159624,189.58947031750665,101.67474512610009,0.04,0.0,out_preys_number,-89.6118087091858,163.38557914762777,56.7364482914274
936,98.39544323028682,35.52345920354758,178.18495427488782,102.36518984200619,0.04,0.0,out_preys_number,-83.59606810302677,79.789511044601,66.84173063845861
937,99.84829987342899,35.1637852929814,167.36974204677847,102.83155261953253,0.04,0.0,out_preys_number,-83.59606810302677,79.789511044601,66.84173063845861
938,101.35835146807848,34.8180675253173,157.15469300677157,103.08301563323262,0.04,0.0,out_preys_number,-83.59606810302677,79.789511044601,66.84173063845861
939,102.92609716897412,34.486361014682494,147.5411908599725,103.13040300476128,0.04,0.0,out_preys_number,-83.59606810302677,79.789511044601,66.84173063845861
940,104.5520318172231,34.1687249988967,138.52264819257854,102.98576711807202,0.04,0.0,out_preys_number,-83.59606810302677,79.789511044601,66.84173063845861
941,106.2366407723248,33.8652236681779,130.08597480811235,102.66200608214056,0.04,0.0,out_preys_number,-83.59606810302677,79.789511044601,66.84173063845861
942,107.98039441706327,33.57592698131206,122.21295653309362,102.17252140800467,0.04,0.0,out_predators_number,-0.5384370589563474,14.232562116030351,68.5965944266926
943,109.78374230997602,33.30091147129329,114.88150874699024,101.53092088826122,0.04,0.0,out_predators_number,-0.5384370589563474,14.232562116030351,68.5965944266926
944,111.6471069594864,33.04026104225218,108.06678415565564,100.75076829401621,0.04,0.0,out_predators_number,-0.5384370589563474,14.232562116030351,68.5965944266926
945,113.5708771932566,32.79406775928161,101.74212674091055,99.84537890189104,0.04,0.0,out_predators_number,-0.5384370589563474,14.232562116030351,68.5965944266926
946,115.55540109591288,32.5624326325406,95.87987327787185,98.82765800639324,0.04,0.0,out_predators_number,-0.5384370589563474,14.232562116030351,68.5965944266926
947,117.60097848803443,32.3454663967599,90.45201051312002,97.70997837712358,0.04,0.0,out_predators_number,-0.5384370589563474,14.232562116030351,68.5965944266926
948,119.7078529192272,32.14329028698628,85.43070041323543,96.5040919726116,0.04,0.0,out_predators_number,-4.235792741067286,34.277152505991765,64.36080168562532
949,121.87620314825578,31.956036811081177,80.78868827296233,95.22107100143589,0.04,0.0,out_predators_number,-4.235792741067286,34.277152505991765,64.36080168562532
950,124.10613408362802,31.783850519125274,76.49960936889842,93.87127351127862,0.04,0.0,out_predators_number,-4.235792741067286,34.277152505991765,64.36080168562532
951,126.3976671587769,31.626888769470934,72.53820967282762,92.46432898679448,0.04,0.0,out_predators_number,-4.235792741067286,34.277152505991765,64.36080168562532
952,128.75073011711157,31.485322490718698,68.88049525126085,91.00913986501133,0.04,0.0,out_predators_number,-4.235792741067286,34.277152505991765,64.36080168562532
953,131.16514618379534,31.359336938368084,65.50382365722491,89.51389536848134,0.04,0.0,out_predators_number,-4.235792741067286,34.277152505991765,64.36080168562532
954,133.64062260321745,31.249132444294965,62.386949081990146,87.98609456481749,0.04,0.0,out_preys_number,-0.3080070468894718,71.25367352122731,56.73696212052253
955,136.17673852385101,31.154925156531135,59.51003143340401,86.43257605446694,0.04,0.0,out_preys_number,-0.3080070468894718,71.25367352122731,56.73696212052253
956,138.77293221562655,31.076947766054847,56.854617949153536,84.85955214626179,0.04,0.0,out_preys_number,-0.3080070468894718,71.25367352122731,56.73696212052253
957,141.4284876092036,31.015450216433965,54.4036045037555,83.27264579109689,0.04,0.0,out_preys_number,-0.3080070468894718,71.25367352122731,56.73696212052253
958,144.1425201517072,30.97070039118364,52.14118246401915,81.67692890321734,0.04,0.0,out_preys_number,-0.3080070468894718,71.25367352122731,56.73696212052253
959,146.91396197974956,30.942984772597807,50.052775804665025,80.0769610057478,0.04,0.0,out_preys_number,-0.3080070468894718,71.25367352122731,56.73696212052253
960,149.74154641800195,30.932609064572535,48.12497221485771,78.47682739485994,0.04,-0.0,out_preys_number,-30.362900681916926,101.61657420314424,47.54421833028741
961,152.6237918203887,30.93989877055039,46.345451099584366,76.88017622965187,0.04,-0.0,out_preys_number,-30.362900681916926,101.61657420314424,47.54421833028741
962,155.55898478128088,30.965199716161926,44.70291069373801,75.29025412752827,0.04,-0.0,out_preys_number,-30.362900681916926,101.61657420314424,47.54421833028741
963,158.5451627560617,31.00887850441356,43.18699594553103,73.70993998299454,0.04,-0.0,out_preys_number,-30.362900681916926,101.61657420314424,47.54421833028741
964,161.58009614427198,31.071322889356715,41.78822837283954,72.1417768365185,0.04,-0.0,out_preys_number,-30.362900681916926,101.61657420314424,47.54421833028741
965,164.6612699044103,31.152942052062823,40.49793873512371,70.58800170431765,0.04,-0.0,out_preys_number,-30.362900681916926,101.61657420314424,47.54421833028741
966,167.78586478753658,31.25416676041368,39.30820307973181,69.05057334392329,0.04,0.0,out_preys_number,-26.86108750466053,128.47766170780477,37.79640658350961
967,170.9507382972548,31.375449391692953,38.21178250128175,67.53119797795243,0.04,0.0,out_preys_number,-26.86108750466053,128.47766170780477,37.79640658350961
968,174.15240550661932,31.51726379423225,37.20206678472395,66.03135303292322,0.04,0.0,out_preys_number,-26.86108750466053,128.47766170780477,37.79640658350961
969,177.38701988811107,31.680104961430516,36.273021976594414,64.55230897391748,0.04,0.0,out_preys_number,-26.86108750466053,128.47766170780477,37.79640658350961
970,180.65035434118434,31.8644884883426,35.41914183640982,63.095149331691594,0.04,0.0,out_preys_number,-26.86108750466053,128.47766170780477,37.79640658350961
971,183.9377826330334,32.07094977774588,34.6354030541128,61.660789028327635,0.04,0.0,out_preys_number,-26.86108750466053,128.47766170780477,37.79640658350961
972,187.24426150213372,32.30004295917805,33.91722407414835,60.24999111221258,0.04,-0.0,out_preys_number,-24.849375720180603,153.32703742798537,27.949948153034526
973,190.56431371069905,32.55233948094723,33.260427337446316,58.86338201424415,0.04,-0.0,out_preys_number,-24.849375720180603,153.32703742798537,27.949948153034526
974,193.89201237122862,32.82842633161609,32.66120473549531,57.50146543565567,0.04,-0.0,out_preys_number,-24.849375720180603,153.32703742798537,27.949948153034526
975,197.22096691346567,33.12890384404369,32.116086062793656,56.16463497448284,0.04,-0.0,out_preys_number,-24.849375720180603,153.32703742798537,27.949948153034526
976,200.54431110084508,33.454383031851165,31.621910252847048,54.85318559305756,0.04,-0.0,out_preys_number,-24.849375720180603,153.32703742798537,27.949948153034526
977,203.8546935491834,33.805482405297525,31.17579918666435,53.56732402345958,0.04,-0.0,out_preys_number,-24.849375720180603,153.32703742798537,27.949948153034526
978,207.1442712440385,34.18282421119315,30.775133869913507,52.3071782019335,0.04,0.0,out_preys_number,-23.042099946139615,176.369137374125,18.124353990740353
979,210.40470659566952,34.587030039841245,30.417532784409413,51.072805817144506,0.04,0.0,out_preys_number,-23.042099946139615,176.369137374125,18.124353990740353
980,213.62716861041773,35.018715741336706,30.10083223054675,49.86420205099214,0.04,0.0,out_preys_number,-23.042099946139615,176.369137374125,18.124353990740353
981,216.80233879282022,35.47848559414611,29.823068489018937,48.681306584665414,0.04,0.0,out_preys_number,-23.042099946139615,176.369137374125,18.124353990740353
982,219.92042242178832,35.9669256710699,29.58246164219372,47.52400993679797,0.04,0.0,out_preys_number,-23.042099946139615,176.369137374125,18.124353990740353
983,222.97116586427126,36.48459635179941,29.377400907498195,46.392159195036065,0.04,0.0,out_preys_number,-23.042099946139615,176.369137374125,18.124353990740353
984,225.94388059823532,37.03202393772405,29.206431346851108,45.28556319709928,0.04,-0.0,out_preys_number,-20.36831187725923,196.73744925138422,8.25353925937523
985,228.8274746104261,37.609691333812926,29.068241827399234,44.203997212520946,0.04,-0.0,out_preys_number,-20.36831187725923,196.73744925138422,8.25353925937523
986,231.61049180992237,38.21802777471824,28.96165411945467,43.14720717170493,0.04,-0.0,out_preys_number,-20.36831187725923,196.73744925138422,8.25353925937523
987,234.28116005244084,38.857397588110636,28.885613027527793,42.11491348472862,0.04,-0.0,out_preys_number,-20.36831187725923,196.73744925138422,8.25353925937523
988,236.82744829915558,39.528088008037635,28.839177459671927,41.10681448844842,0.04,-0.0,out_preys_number,-20.36831187725923,196.73744925138422,8.25353925937523
989,239.23713333404922,40.2302960750755,28.821512348994087,40.122589556910576,0.04,-0.0,out_preys_number,-20.36831187725923,196.73744925138422,8.25353925937523
990,241.4978763324178,40.964114688417766,28.831881349150986,39.161901906820184,0.04,0.0,out_preys_number,-15.928545731882593,212.6659949832668,1.8022127815975821
991,243.59730940762267,41.72951790784145,28.869640232962507,38.22440112685472,0.04,0.0,out_preys_number,-15.928545731882593,212.6659949832668,1.8022127815975821
992,245.5231320619406,42.526345640551654,28.93423092996587,37.309725456908374,0.04,0.0,out_preys_number,-15.928545731882593,212.6659949832668,1.8022127815975821
993,247.2632172300451,43.35428788881573,29.025176144839726,36.41750384089865,0.04,0.0,out_preys_number,-15.928545731882593,212.6659949832668,1.8022127815975821
994,248.80572633152494,44.212868778345204,29.14207450418306,35.54735777453829,0.04,0.0,out_preys_number,-15.928545731882593,212.6659949832668,1.8022127815975821
995,250.1392324451087,45.10143063351342,29.284596184182284,34.69890296745491,0.04,0.0,out_preys_number,-15.928545731882593,212.6659949832668,1.8022127815975821
996,251.25285038742325,46.01911841227652,29.452478976275717,33.871750837211664,0.04,-0.0,out_preys_number,-9.13437642788071,221.80037141114752,12.147367575064855
997,252.13637213120614,46.964864859271614,29.645524752069562,33.065509851124304,0.04,-0.0,out_preys_number,-9.13437642788071,221.80037141114752,12.147367575064855
998,252.78040564265166,47.937376777787826,29.86359629250726,32.27978673027316,0.04,-0.0,out_preys_number,-9.13437642788071,221.80037141114752,12.147367575064855
999,253.17651486842303,48.935122857592994,30.10661444968032,31.5141875287527,0.04,-0.0,out_preys_number,-9.13437642788071,221.80037141114752,12.147367575064855
1000,253.3173582756855,49.95632352312929,30.374555612725405,30.768318599977565,0.04,-0.0,out_preys_number,-9.13437642788071,221.80037141114752,12.147367575064855
1001,253.19682306123127,50.99894328239853,30.66744945200923,30.04178746075758,0.04,-0.0,out_preys_number,-9.13437642788071,221.80037141114752,12.147367575064855
1002,252.8101519175695,52.06068605799267,30.985376918287937,29.33420356285441,0.04,0.0,out_preys_number,-0.024403588134049414,221.82477499928157,22.72648249513826
1003,252.15405909428287,53.138993965451405,31.328468475766094,28.645178980830707,0.04,0.0,out_preys_number,-0.024403588134049414,221.82477499928157,22.72648249513826
1004,251.226832440585,54.23104996816583,31.696902549995702,27.97432902418613,0.04,0.0,out_preys_number,-0.024403588134049414,221.82477499928157,22.72648249513826
1005,250.0284181761309,55.33378478081779,32.09090417336838,27.321272781039546,0.04,0.0,out_preys_number,-0.024403588134049414,221.82477499928157,22.72648249513826
1006,248.56048532410105,56.4438883142177,32.51074381258444,26.685633599950368,0.04,0.0,out_preys_number,-0.024403588134049414,221.82477499928157,22.72648249513826
1007,246.8264670604518,57.557825853928044,32.956736363946966,26.067039515872967,0.04,0.0,out_preys_number,-0.024403588134049414,221.82477499928157,22.72648249513826
1008,244.8315766863188,58.67185904511758,33.4292403036439,25.465123625694293,0.04,0.0,out_preys_number,-10.422438616606655,211.40233638267492,33.20673541942328
1009,242.58279650956314,59.78207161998929,33.928656981359715,24.879524418316038,0.04,0.0,out_preys_number,-10.422438616606655,211.40233638267492,33.20673541942328
1010,240.0888386108479,60.88439965657065,34.45543004661544,24.309886063800448,0.04,0.0,out_preys_number,-10.422438616606655,211.40233638267492,33.20673541942328
1011,237.36007724585534,61.97466600461037,35.010044998178415,23.75585866569848,0.04,0.0,out_preys_number,-10.422438616606655,211.40233638267492,33.20673541942328
1012,234.4084534674909,63.04861836273872,35.59302884772678,23.21709848032037,0.04,0.0,out_preys_number,-10.422438616606655,211.40233638267492,33.20673541942328
1013,231.24735340358484,64.1019703484591,36.2049498897032,22.693268106381797,0.04,0.0,out_preys_number,-10.422438616606655,211.40233638267492,33.20673541942328
1014,227.8914624565208,65.13044477659137,36.84641756995796,22.184036648166337,0.04,0.0,out_preys_number,-20.357291496112083,191.04504488656283,42.946408128425034
1015,224.35659846021875,66.12981825969783,37.51808244636849,21.689079855080173,0.04,0.0,out_preys_number,-20.357291496112083,191.04504488656283,42.946408128425034
1016,220.65952749770528,67.09596617200755,38.22063623513924,21.208080240236683,0.04,0.0,out_preys_number,-20.357291496112083,191.04504488656283,42.946408128425034
1017,216.81776661462962,68.02490698115737,38.954811936935805,20.740727180494094,0.04,0.0,out_preys_number,-20.357291496112083,191.04504488656283,42.946408128425034
1018,212.8493780334149,68.91284495250056,39.72138403739573,20.286717000176942,0.04,0.0,out_preys_number,-20.357291496112083,191.04504488656283,42.946408128425034
1019,208.7727596615964,69.75621026948446,40.52116877689016,19.845753040538888,0.04,0.0,out_preys_number,-20.357291496112083,191.04504488656283,42.946408128425034
1020,204.60643668928947,70.55169568906506,41.3550244846886,19.41754571686979,0.04,0.0,out_preys_number,-27.79363268196198,163.25141220460085,51.13414997219527
1021,200.3688588887936,71.29628895958638,42.22385197290438,19.001812565012095,0.04,0.0,out_preys_number,-27.79363268196198,163.25141220460085,51.13414997219527
1022,196.07820787870776,71.9873003643834,43.12859498577703,18.598278278928262,0.04,0.0,out_preys_number,-27.79363268196198,163.25141220460085,51.13414997219527
1023,191.7522181194567,72.6223849105219,44.07024069997834,18.20667474085261,0.04,0.0,out_preys_number,-27.79363268196198,163.25141220460085,51.13414997219527
1024,187.40801479772603,73.19955885057963,45.04982027171326,17.826741045465173,0.04,0.0,out_preys_number,-27.79363268196198,163.25141220460085,51.13414997219527
1025,183.06197106945362,73.71721039790637,46.06840942642724,17.458223519441933,0.04,0.0,out_preys_number,-27.79363268196198,163.25141220460085,51.13414997219527
1026,178.72958640206195,74.17410466429882,47.1271290869267,17.10087573766288,0.04,0.0,out_preys_number,-31.648954889465585,131.60245731513527,57.07322892663595
1027,174.42538702306072,74.56938300620949,48.22714603567031,16.754458537299413,0.04,0.0,out_preys_number,-31.648954889465585,131.60245731513527,57.07322892663595
1028,170.16284877738593,74.90255710533567,49.36967360689321,16.418740030949955,0.04,0.0,out_preys_number,-31.648954889465585,131.60245731513527,57.07322892663595
1029,165.95434204828854,75.17349822707916,50.555972404087214,16.09349561995205,0.04,0.0,out_preys_number,-31.648954889465585,131.60245731513527,57.07322892663595
1030,161.81109782840034,75.38242219287666,51.787351038169895,15.778508008966698,0.04,0.0,out_preys_number,-31.648954889465585,131.60245731513527,57.07322892663595
1031,157.7431935540962,75.52987066838254,53.065166881438365,15.473567222907443,0.04,0.0,out_preys_number,-31.648954889465585,131.60245731513527,57.07322892663595
1032,153.75955694584414,75.6166894090455,54.39082683211305,15.17847062727293,0.04,0.0,out_preys_number,-32.23372720140418,99.36873011373109,60.43821878177258
1033,149.8679858318551,75.64400411918423,55.7657880839319,14.893022952935393,0.04,0.0,out_preys_number,-32.23372720140418,99.36873011373109,60.43821878177258
1034,146.07518176842544,75.61319457270693,57.19155889485225,14.61703632644138,0.04,0.0,out_preys_number,-32.23372720140418,99.36873011373109,60.43821878177258
1035,142.38679519980394,75.52586761636009,58.66969934845067,14.350330306892523,0.04,0.0,out_preys_number,-32.23372720140418,99.36873011373109,60.43821878177258
1036,138.80747991193354,75.3838296334937,60.20182210107961,14.092731930495376,0.04,0.0,out_preys_number,-32.23372720140418,99.36873011373109,60.43821878177258
1037,135.34095461460862,75.18905899164093,61.78959310723274,13.84407576389945,0.04,0.0,out_preys_number,-32.23372720140418,99.36873011373109,60.43821878177258
1038,131.99006962122277,74.94367893448947,63.434732314887434,13.604203967481887,0.04,0.0,out_preys_number,-30.813392807395758,68.55533730633533,61.33947496700758
1039,128.75687677010674,74.64993131157802,65.13901432182331,13.372966369787072,0.04,0.0,out_preys_number,-30.813392807395758,68.55533730633533,61.33947496700758
1040,125.64270093307022,74.31015147039173,66.90426898305333,13.150220554389447,0.04,0.0,out_preys_number,-30.813392807395758,68.55533730633533,61.33947496700758
1041,122.64821167308328,73.92674456806985,68.73238195853874,12.935831960518653,0.04,0.0,out_preys_number,-30.813392807395758,68.55533730633533,61.33947496700758
1042,119.7734938337294,73.50216349578339,70.62529518928476,12.72967399886943,0.04,0.0,out_preys_number,-30.813392807395758,68.55533730633533,61.33947496700758
1043,117.01811605961058,73.0388885495545,72.58500728871387,12.531628184113975,0.04,0.0,out_preys_number,-30.813392807395758,68.55533730633533,61.33947496700758
1044,114.381196452721,72.5394089279583,74.61357383488182,12.341584285744117,0.04,0.0,out_predators_number,-1.141650324793396,39.76762261783918,60.19782464221419
1045,111.86146476011247,72.00620609040729,76.71310754762214,12.159440498994606,0.04,0.0,out_predators_number,-1.141650324793396,39.76762261783918,60.19782464221419
1046,109.45732065978034,71.44173896982983,78.88577833305719,11.985103637739327,0.04,0.0,out_predators_number,-1.141650324793396,39.76762261783918,60.19782464221419
1047,107.16688786284892,70.84843100046511,81.13381317609588,11.81848935141026,0.04,0.0,out_predators_number,-1.141650324793396,39.76762261783918,60.19782464221419
1048,104.98806388020733,70.22865889492452,83.45949585951158,11.659522368165812,0.04,0.0,out_predators_number,-1.141650324793396,39.76762261783918,60.19782464221419
1049,102.9185654110652,69.58474308414753,85.86516648595688,11.508136766734184,0.04,0.0,out_predators_number,-1.141650324793396,39.76762261783918,60.19782464221419
1050,100.95596940045911,68.91893971883691,88.35322077678637,11.36427627957841,0.04,0.0,out_predators_number,-2.643161202955689,12.602748623672738,57.5546634392585
1051,99.09774988402563,68.23343412074962,90.9261091188109,11.227894630277012,0.04,0.0,out_predators_number,-2.643161202955689,12.602748623672738,57.5546634392585
1052,97.34131079315294,67.53033556617726,93.58633532706087,11.098955908289476,0.04,0.0,out_predators_number,-2.643161202955689,12.602748623672738,57.5546634392585
1053,95.68401493387002,66.81167328142296,96.33645508826338,10.977434984581764,0.04,0.0,out_predators_number,-2.643161202955689,12.602748623672738,57.5546634392585
1054,94.12320938051478,66.07939353043206,99.17907404600658,10.863317971927431,0.04,0.0,out_predators_number,-2.643161202955689,12.602748623672738,57.5546634392585
1055,92.65624754227802,65.33535767738732,102.11684548443165,10.75660273407788,0.04,0.0,out_predators_number,-2.643161202955689,12.602748623672738,57.5546634392585
1056,91.28050816897397,64.58134111151078,105.15246756271841,10.657299448414667,0.04,0.0,out_predators_number,-3.6306217761623856,13.871959393744447,53.92404166309611
1057,89.99341156352112,63.81903292706137,108.28868004757187,10.56543122716197,0.04,0.0,out_predators_number,-3.6306217761623856,13.871959393744447,53.92404166309611
1058,88.79243326413318,63.05003625818358,111.52826048531456,10.481034802753001,0.04,0.0,out_predators_number,-3.6306217761623856,13.871959393744447,53.92404166309611
